ODD;Cible;Indicateur;Mots-cles
ODD10 : Reduce inequality within and among countries;Cible 10-07 : Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies;Indicateur 10-07-01 : Recruitment cost borne by employee as a proportion of monthly income earned in country of destination;deductions in wages
ODD10 : Reduce inequality within and among countries;Cible 10-07 : Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies;Indicateur 10-07-01 : Recruitment cost borne by employee as a proportion of monthly income earned in country of destination;recruitment process.
ODD10 : Reduce inequality within and among countries;Cible 10-07 : Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies;Indicateur 10-07-02 : Proportion of countries with migration policies that facilitate orderly, safe, regular and responsible migration and mobility of people;proxy measures
ODD10 : Reduce inequality within and among countries;Cible 10-07 : Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies;Indicateur 10-07-03 : Number of people who died or disappeared in the process of migration towards an international destination;third country
ODD10 : Reduce inequality within and among countries;Cible 10-07 : Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies;Indicateur 10-07-03 : Number of people who died or disappeared in the process of migration towards an international destination;international law
ODD10 : Reduce inequality within and among countries;Cible 10-07 : Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies;Indicateur 10-07-03 : Number of people who died or disappeared in the process of migration towards an international destination;smuggled migrants
ODD10 : Reduce inequality within and among countries;Cible 10-0A : Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements;Indicateur 10-0A-01 : Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff;national tariff line
ODD10 : Reduce inequality within and among countries;Cible 10-0A : Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements;Indicateur 10-0A-01 : Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff;hs chapter
ODD10 : Reduce inequality within and among countries;Cible 10-0A : Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements;Indicateur 10-0A-01 : Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff;ad valorem basis
ODD10 : Reduce inequality within and among countries;Cible 10-0A : Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements;Indicateur 10-0A-01 : Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff;specific basis
ODD10 : Reduce inequality within and among countries;Cible 10-0A : Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements;Indicateur 10-0A-01 : Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff;trade remedy measure
ODD10 : Reduce inequality within and among countries;Cible 10-0B : Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes;Indicateur 10-0B-01 : Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows);market terms
ODD10 : Reduce inequality within and among countries;Cible 10-0B : Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes;Indicateur 10-0B-01 : Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows);charitable grants
ODD10 : Reduce inequality within and among countries;Cible 10-0B : Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes;Indicateur 10-0B-01 : Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows);multilateral development agencies
