ODD,Cible,Indicateur,Mots-cles
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,social services
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,basic needs
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,food aid
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,hunger reduction
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,poverty alleviation
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,nutrition improvement
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,agricultural development
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,community empowerment
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,environmental protection
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,biodiversity conservation
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions",Indicateur 01-0A-01 : Total official development assistance grants from all donors that focus on poverty reduction as a share of the recipient country’s gross national income,clean technology
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",fiscal sustainability
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",net worth
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",economic classification
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",social protection
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",final outlays
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",health expenditure
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",individual persons
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",collective basis
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",medical personnel
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",social protection
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",international sources
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",government expenditure
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",formal education
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",early childhood
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",tertiary education
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",public instruction
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",private instruction
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",general administration
ODD01 : End poverty in all its forms everywhere,"Cible 01-0A : Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","Indicateur 01-0A-02 : Proportion of total government spending on essential services (education, health and social protection)",other activities
