ODD,Cible,Indicateur,Mots-cles
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",national level
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",production unit
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",agricultural activities
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",economic revenue
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",production unit
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",cumulative distribution
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",national level
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",annual revenue
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",conversion factors
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-03 : By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and non-farm employment","Indicateur 02-03-02 : Average income of small-scale food producers, by sex and indigenous status",operating costs
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,farm holding
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,renewable energy
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,carbon emissions
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,greenhouse gases
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,rural development
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,farm holding
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,common land
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,non-food crops
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,rice-fish farming
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,land use
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,climate change
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,land use
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,water scarcity
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,biodiversity conservation
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,hobby farms
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,food security
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,poverty reduction
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,wild food
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,literature review
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,sustainable agriculture
"ODD02 : End hunger, achieve food security and improved nutrition and promote sustainable agriculture","Cible 02-04 : By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Indicateur 02-04-01 : Proportion of agricultural area under productive and sustainable agriculture,multi-dimensional concept
