ODD,Cible,Indicateur,Mots-cles
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,child health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,infectious diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,non-communicable diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,geometric means
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,metadata components
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,family planning
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,modern methods
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,reproductive age
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,pregnancy care
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,live birth
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,antenatal care
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,time period
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,child immunization
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,diphtheria-tetanus-pertussis vaccine
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,child treatment
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,health facility
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,infectious diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,disease prevention
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,public health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,global health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,antiretroviral therapy
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,insecticide-treated net
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,noncommunicable diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,current use
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,service capacity
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,maximum threshold
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,health professionals
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,per capita
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,maximum thresholds
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-01 : Coverage of essential health services,health security
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,health expenditure
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,household expenditure
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,climate change
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,renewable energy
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,carbon emissions
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,greenhouse gases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,outpatient care
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,inpatient care
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,medical products
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,health expenditures
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,provider types
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,permanent income
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,living standards
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,household surveys
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,durable goods
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,non-durable goods
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,direct taxes
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,property income
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,household production
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,global reporting
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-08 : Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all",Indicateur 03-08-02 : Proportion of population with large household expenditures on health as a share of total household expenditure or income,financial hardship
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,mortality rate
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,population group
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,air pollution
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,epidemiological studies
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,cerebrovascular diseases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,heart disease
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,risk factors
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-01 : Mortality rate attributed to household and ambient air pollution,animal dung
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination","Indicateur 03-09-02 : Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)",mortality rate
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination","Indicateur 03-09-02 : Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)",unsafe water
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination","Indicateur 03-09-02 : Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)",unsafe sanitation
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination","Indicateur 03-09-02 : Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)",respiratory infection
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination","Indicateur 03-09-02 : Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)",nematode infection
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-03 : Mortality rate attributed to unintentional poisoning,mortality rate
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-03 : Mortality rate attributed to unintentional poisoning,unintentional poisoning
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-09 : By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination",Indicateur 03-09-03 : Mortality rate attributed to unintentional poisoning,mortality rate
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,tobacco product
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,daily basis
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,non-daily basis
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,smoked tobacco
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,tobacco use
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,smoked products
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,smokeless products
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,current use
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,daily use
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,tobacco products
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,human consumption
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,moist snuff
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,creamy snuff
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,dry snuff
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,demographic profile
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,hypothetical numbers
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,meaningful comparison
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,climate change
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,renewable energy
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,carbon emissions
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,greenhouse gases
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,sustainable agriculture
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,food security
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0A : Strengthen the implementation of the World Health Organization Framework Convention on Tobacco Control in all countries, as appropriate",Indicateur 03-0A-01 : Age-standardized prevalence of current tobacco use among persons aged 15 years and older,water conservation
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,vaccine coverage
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,infant survival
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,pneumococcal disease
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,immunization schedule
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,public health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,child health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,disease prevention
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0B : Support the research and development of vaccines and medicines for the communicable and non‑communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all",Indicateur 03-0B-01 : Proportion of the target population covered by all vaccines included in their national programme,performance monitoring
